CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
477382468,03/31/2018,20:30:00,03/31/2018,20:35:00,03/31/2018,117,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,OPPOSITE OF,STREET,,,1012076,239818,40.824884972,-73.899459937,"(40.824884972, -73.899459937)"
151131904,03/31/2018,20:30:00,03/31/2018,20:35:00,03/31/2018,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,FRONT OF,STREET,,,986762,201652,40.720172743,-73.990939296,"(40.720172743, -73.990939296)"
789581319,03/31/2018,20:30:00,03/31/2018,20:34:00,03/31/2018,126,MISCELLANEOUS PENAL LAW,760,"BRIBERY,PUBLIC ADMINISTRATION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1019699,188374,40.683657114,-73.872187589,"(40.683657114, -73.872187589)"
314048889,03/31/2018,20:28:00,03/31/2018,20:31:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,CLOTHING/BOUTIQUE,,,1019840,206689,40.733926841,-73.871582398,"(40.733926841, -73.871582398)"
558021454,03/31/2018,20:20:00,,,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESTAURANT/DINER,,,998954,233791,40.808374136,-73.946885823,"(40.808374136, -73.946885823)"
874485510,03/31/2018,20:20:00,03/31/2018,20:33:00,03/31/2018,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,,STREET,,,1011944,236695,40.816313637,-73.89994977,"(40.816313637, -73.89994977)"
336077004,03/31/2018,20:20:00,03/31/2018,20:27:00,03/31/2018,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,,STREET,,,1015987,246257,40.842544973,-73.885298177,"(40.842544973, -73.885298177)"
291304832,03/31/2018,20:20:00,,,03/31/2018,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,FRONT OF,STREET,,,1016980,258668,40.876605789,-73.881648697,"(40.876605789, -73.881648697)"
151729346,03/31/2018,20:20:00,03/31/2018,20:26:00,03/31/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,,STREET,,,985414,149770,40.577768189,-73.99581121,"(40.577768189, -73.99581121)"
656385575,03/31/2018,20:15:00,03/31/2018,20:20:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,FRONT OF,OTHER,,,1008228,183789,40.671110834,-73.913563363,"(40.671110834, -73.913563363)"
687060798,03/31/2018,20:15:00,03/31/2018,20:23:00,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,23,FRONT OF,RESIDENCE - PUBLIC HOUSING,,CLINTON,999580,228737,40.794501225,-73.944636047,"(40.794501225, -73.944636047)"
588917886,03/31/2018,20:15:00,,,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1016007,256224,40.869901319,-73.885178677,"(40.869901319, -73.885178677)"
430616856,03/31/2018,20:15:00,03/31/2018,20:20:00,03/31/2018,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,RESIDENCE-HOUSE,,,936722,172119,40.638984176,-74.171252305,"(40.638984176, -74.171252305)"
949301964,03/31/2018,20:15:00,03/31/2018,20:30:00,03/31/2018,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,106,FRONT OF,RESIDENCE-HOUSE,,,1023774,186858,40.679478786,-73.857503807,"(40.679478786, -73.857503807)"
103465276,03/31/2018,20:12:00,03/31/2018,20:15:00,03/31/2018,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,10,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,,,982670,209908,40.742833658,-74.005703308,"(40.742833658, -74.005703308)"
879270317,03/31/2018,20:10:00,03/31/2018,20:31:00,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BROOKLYN,60,,TRANSIT - NYC SUBWAY,,,988771,153727,40.588628296,-73.983723858,"(40.588628296, -73.983723858)"
165408228,03/31/2018,20:10:00,03/31/2018,20:31:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BROOKLYN,60,,TRANSIT - NYC SUBWAY,,,988771,153727,40.588628296,-73.983723858,"(40.588628296, -73.983723858)"
499784298,03/31/2018,20:10:00,03/31/2018,20:15:00,03/31/2018,358,OFFENSES INVOLVING FRAUD,705,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,OTHER,MANHATTAN,13,INSIDE,OTHER,,,991383,209177,40.740824511,-73.974260858,"(40.740824511, -73.974260858)"
920106612,03/31/2018,20:10:00,03/31/2018,20:20:00,03/31/2018,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,DEPARTMENT STORE,,,937325,151467,40.582301992,-74.168936095,"(40.582301992, -74.168936095)"
667123748,03/31/2018,20:00:00,,,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1007501,243434,40.834823081,-73.915977885,"(40.834823081, -73.915977885)"
190379549,03/31/2018,20:00:00,,,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1010821,253002,40.861075044,-73.903942291,"(40.861075044, -73.903942291)"
720264081,03/31/2018,20:00:00,03/31/2018,20:15:00,03/31/2018,109,GRAND LARCENY,443,"LARCENY,GRAND OF BICYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,FRONT OF,STREET,,,995853,183418,40.670117389,-73.958174519,"(40.670117389, -73.958174519)"
476440018,03/31/2018,20:00:00,03/31/2018,20:25:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,ATTEMPTED,MISDEMEANOR,N.Y. TRANSIT POLICE,BROOKLYN,90,,TRANSIT - NYC SUBWAY,,,998704,195811,40.704129139,-73.947870547,"(40.704129139, -73.947870547)"
728705005,03/31/2018,20:00:00,03/31/2018,20:10:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,QUEENS,108,,TRANSIT - NYC SUBWAY,,,996967,209876,40.742736825,-73.954108767,"(40.742736825, -73.954108767)"
725929551,03/31/2018,20:00:00,,,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1015748,186811,40.679381978,-73.886440485,"(40.679381978, -73.886440485)"
299214338,03/31/2018,20:00:00,03/31/2018,21:00:00,03/31/2018,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,989796,225631,40.785987644,-73.979974233,"(40.785987644, -73.979974233)"
250465194,03/31/2018,19:20:00,03/31/2018,19:40:00,03/31/2018,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,,,997169,170035,40.633382143,-73.953456187,"(40.633382143, -73.953456187)"
280094431,03/31/2018,20:00:00,03/31/2018,21:30:00,03/31/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1000703,240066,40.825594166,-73.940552487,"(40.825594166, -73.940552487)"
651242698,03/31/2018,20:00:00,03/31/2018,20:05:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,7,INSIDE,RESIDENCE - APT. HOUSE,,,989340,201609,40.720053611,-73.981639079,"(40.720053611, -73.981639079)"
763604738,03/31/2018,20:00:00,03/31/2018,20:05:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,66,FRONT OF,STREET,,,985432,173758,40.643610325,-73.995742218,"(40.643610325, -73.995742218)"
914465245,03/31/2018,20:00:00,03/31/2018,20:45:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,32,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,1000001,238478,40.821236836,-73.943092722,"(40.821236836, -73.943092722)"
445343268,03/31/2018,20:00:00,03/31/2018,21:00:00,03/31/2018,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,32,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,1000448,238379,40.820964301,-73.941477939,"(40.820964301, -73.941477939)"
753113589,03/31/2018,20:00:00,,,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,73,FRONT OF,RESIDENCE - PUBLIC HOUSING,,VAN DYKE I,1010625,182633,40.667931057,-73.904926968,"(40.667931057, -73.904926968)"
598938668,03/31/2018,20:00:00,03/31/2018,20:03:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,,GROCERY/BODEGA,,,1005857,254467,40.86510957,-73.921883351,"(40.86510957, -73.921883351)"
950407828,03/31/2018,19:50:00,03/31/2018,20:10:00,03/31/2018,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,,STREET,,,988248,215413,40.757942734,-73.985570309,"(40.757942734, -73.985570309)"
871955158,03/31/2018,19:50:00,03/31/2018,19:55:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,103,INSIDE,GROCERY/BODEGA,,,1043151,194033,40.699064733,-73.787580546,"(40.699064733, -73.787580546)"
730155942,03/31/2018,19:47:00,03/31/2018,21:00:00,03/31/2018,361,OFF. AGNST PUB ORD SENSBLTY &,649,FALSE REPORT UNCLASSIFIED,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,45,INSIDE,RESIDENCE - PUBLIC HOUSING,,THROGGS NECK,1032930,239207,40.823117641,-73.824114397,"(40.823117641, -73.824114397)"
555004666,03/31/2018,19:46:00,03/31/2018,20:00:00,03/31/2018,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,,,1008957,189412,40.686542688,-73.910914785,"(40.686542688, -73.910914785)"
200341638,03/31/2018,19:45:00,03/31/2018,19:53:00,03/31/2018,117,DANGEROUS DRUGS,505,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,100,,STREET,,,1042166,155437,40.593133841,-73.791464203,"(40.593133841, -73.791464203)"
192363749,03/31/2018,19:45:00,03/31/2018,19:50:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESTAURANT/DINER,,,1007919,256623,40.871021844,-73.914420772,"(40.871021844, -73.914420772)"
898482983,03/31/2018,19:45:00,03/31/2018,19:50:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,CLOTHING/BOUTIQUE,,,990421,188642,40.684461543,-73.97775121,"(40.684461543, -73.97775121)"
633584456,03/31/2018,19:45:00,03/31/2018,20:00:00,03/31/2018,341,PETIT LARCENY,301,"LARCENY,PETIT BY ACQUIRING LOS",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,33,FRONT OF,STREET,,,1001627,245604,40.840792611,-73.93719949,"(40.840792611, -73.93719949)"
464771133,03/31/2018,19:44:00,03/31/2018,19:50:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,RESIDENCE - APT. HOUSE,,,1020655,213676,40.753101075,-73.868603829,"(40.753101075, -73.868603829)"
794623407,03/31/2018,19:35:00,03/31/2018,19:45:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106,FRONT OF,STREET,,,1028217,187146,40.680248327,-73.841483415,"(40.680248327, -73.841483415)"
562412721,03/31/2018,15:34:00,,,03/31/2018,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,STREET,,,1046367,186986,40.679700408,-73.776047368,"(40.679700408, -73.776047368)"
298866561,03/31/2018,19:35:00,03/31/2018,19:41:00,03/31/2018,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,67,INSIDE,RESIDENCE - PUBLIC HOUSING,,RUTLAND TOWERS,1004247,180352,40.661686922,-73.927924622,"(40.661686922, -73.927924622)"
823416813,03/31/2018,19:32:00,03/31/2018,19:40:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1004827,244033,40.836473796,-73.925639242,"(40.836473796, -73.925639242)"
200019423,03/31/2018,19:31:00,03/31/2018,20:18:00,03/31/2018,111,POSSESSION OF STOLEN PROPERTY,494,"STOLEN PROPERTY 2,1,POSSESSION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,FRONT OF,STREET,,,1010158,191892,40.69334628,-73.906574775,"(40.69334628, -73.906574775)"
185534072,03/31/2018,19:30:00,,,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,RESIDENCE-HOUSE,,,1017293,187087,40.680133903,-73.880868891,"(40.680133903, -73.880868891)"
263673396,03/31/2018,19:30:00,,,03/31/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,FRONT OF,STREET,,,1016398,256004,40.869296071,-73.883766008,"(40.869296071, -73.883766008)"
333674014,03/31/2018,19:30:00,03/31/2018,19:35:00,03/31/2018,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,,STREET,,,996569,183098,40.669238093,-73.955594042,"(40.669238093, -73.955594042)"
983185282,03/31/2018,19:30:00,03/31/2018,21:30:00,03/31/2018,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1011768,185786,40.676581853,-73.900793905,"(40.676581853, -73.900793905)"
133833573,03/31/2018,19:30:00,03/31/2018,19:35:00,03/31/2018,109,GRAND LARCENY,406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,,STREET,,,987636,212439,40.749780113,-73.987780874,"(40.749780113, -73.987780874)"
298290237,03/31/2018,19:30:00,03/31/2018,19:35:00,03/31/2018,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,RESIDENCE-HOUSE,,,945111,165743,40.621524465,-74.140988499,"(40.621524465, -74.140988499)"
769902947,03/31/2018,19:29:00,03/31/2018,19:30:00,03/31/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,,STREET,,,1000856,191912,40.693423517,-73.940118594,"(40.693423517, -73.940118594)"
544958343,03/31/2018,19:29:00,03/31/2018,19:35:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,106,FRONT OF,STREET,,,1032647,189246,40.685989226,-73.825496511,"(40.685989226, -73.825496511)"
862694759,03/31/2018,19:27:00,03/31/2018,19:30:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,,STREET,,,1000486,235640,40.813446445,-73.941347271,"(40.813446445, -73.941347271)"
233453248,03/31/2018,19:24:00,03/31/2018,19:29:00,03/31/2018,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,FRONT OF,STREET,,,1021504,255723,40.868504741,-73.865306163,"(40.868504741, -73.865306163)"
267293822,03/31/2018,19:22:00,,,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,INSIDE,RESIDENCE-HOUSE,,,1004792,165247,40.620225694,-73.926006223,"(40.620225694, -73.926006223)"
617122778,03/31/2018,19:20:00,03/31/2018,19:28:00,03/31/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,,STREET,,,962884,171652,40.637804112,-74.076985101,"(40.637804112, -74.076985101)"
710722566,03/31/2018,19:20:00,03/31/2018,20:17:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,DEPARTMENT STORE,,,1009690,257590,40.873671035,-73.908013649,"(40.873671035, -73.908013649)"
104852458,03/31/2018,19:20:00,03/31/2018,19:25:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,FRONT OF,STREET,,,1008572,249380,40.851140221,-73.912085985,"(40.851140221, -73.912085985)"
798898734,03/31/2018,19:20:00,03/31/2018,19:30:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,INSIDE,GROCERY/BODEGA,,,1024475,256970,40.871914331,-73.85455677,"(40.871914331, -73.85455677)"
399647359,03/31/2018,19:18:00,03/31/2018,19:20:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE - APT. HOUSE,,,952193,169856,40.632842234,-74.115497185,"(40.632842234, -74.115497185)"
584906853,03/31/2018,19:15:00,03/31/2018,19:20:00,03/31/2018,109,GRAND LARCENY,411,"LARCENY,GRAND FROM EATERY, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESTAURANT/DINER,,,991562,226035,40.787095233,-73.973596572,"(40.787095233, -73.973596572)"
963463147,03/31/2018,19:15:00,03/31/2018,19:18:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,,TAXI (LIVERY LICENSED),,,995281,178726,40.657239618,-73.960244162,"(40.657239618, -73.960244162)"
291021818,03/31/2018,19:15:00,,,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,109,INSIDE,RESIDENCE-HOUSE,,,1033649,224117,40.781695815,-73.821627586,"(40.781695815, -73.821627586)"
158614940,03/31/2018,19:15:00,03/31/2018,19:35:00,03/31/2018,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,SMALL MERCHANT,,,983085,202273,40.721877518,-74.004204344,"(40.721877518, -74.004204344)"
924843878,03/31/2018,19:10:00,03/31/2018,19:18:00,03/31/2018,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,9,INSIDE,RESIDENCE - PUBLIC HOUSING,,RIIS,990954,203046,40.723996754,-73.975815082,"(40.723996754, -73.975815082)"
831264450,03/31/2018,19:10:00,03/31/2018,19:15:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,79,INSIDE,RESIDENCE - PUBLIC HOUSING,,SUMNER,1000139,193715,40.698373649,-73.942699912,"(40.698373649, -73.942699912)"
146840210,03/31/2018,19:10:00,03/31/2018,19:20:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,90,INSIDE,RESIDENCE - APT. HOUSE,,,998144,198072,40.710335946,-73.949885619,"(40.710335946, -73.949885619)"
442810991,03/31/2018,19:10:00,03/31/2018,19:15:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,RESIDENCE-HOUSE,,,938886,142785,40.558479758,-74.1632581,"(40.558479758, -74.1632581)"
369553817,03/31/2018,19:05:00,03/31/2018,19:09:00,03/31/2018,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,23,FRONT OF,RESIDENCE - PUBLIC HOUSING,,CLINTON,999453,228508,40.793872902,-73.945095234,"(40.793872902, -73.945095234)"
278147084,03/31/2018,19:05:00,,,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,,PARK/PLAYGROUND,,,1001637,237719,40.819150527,-73.937183784,"(40.819150527, -73.937183784)"
354892561,03/31/2018,19:05:00,03/31/2018,19:10:00,03/31/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,,STREET,,,1007890,182100,40.666475817,-73.914787738,"(40.666475817, -73.914787738)"
861696515,03/31/2018,19:05:00,03/31/2018,19:25:00,03/31/2018,109,GRAND LARCENY,411,"LARCENY,GRAND FROM EATERY, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,FRONT OF,RESTAURANT/DINER,,,988605,216569,40.76111549,-73.984280936,"(40.76111549, -73.984280936)"
762657822,03/31/2018,19:05:00,03/31/2018,19:10:00,03/31/2018,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,,STREET,,,980837,176070,40.649955687,-74.012301034,"(40.649955687, -74.012301034)"
709977398,03/31/2018,19:05:00,03/31/2018,19:10:00,03/31/2018,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,77,FRONT OF,STREET,,,1000836,185082,40.674676763,-73.940207527,"(40.674676763, -73.940207527)"
360319367,03/31/2018,19:00:00,03/31/2018,19:30:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1013807,180663,40.662513797,-73.893465398,"(40.662513797, -73.893465398)"
938575174,03/31/2018,19:00:00,03/31/2018,20:00:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,,STREET,,,1011295,269581,40.906577758,-73.902161752,"(40.906577758, -73.902161752)"
171674304,03/31/2018,19:00:00,03/31/2018,19:15:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1022488,207100,40.735043882,-73.862025325,"(40.735043882, -73.862025325)"
